2726	773
2727	2139
2728	759
2729	5483
2730	736
2731	430
2732	489
2733	156
2734	486
2735	1578
2736	238
2737	1503
2738	755
2739	1220
2740	1262
2741	365
2742	365
2743	801
2744	1406
2745	806
2746	1212
2747	9016
2748	1574
2749	1480
2750	529
2751	1176
2752	1644
2753	1644
2754	175
2755	370
2756	1115
2757	924
2758	26014
2759	604
2760	385
2761	360
2762	760
2763	716
2764	1687
2765	1278
2766	2480
2767	4720
2768	2157
2769	138
2770	1770
2771	4490
2772	10324
2773	7002
2774	8275
2775	309
2776	544
2777	211
2778	3895
2779	4542
2780	2518
2781	1331
2782	1455
2783	923
2784	1599
2785	480
2786	297
2787	288
2788	480
2789	2464
2790	2855
2791	2857
2792	358
2793	3812
2794	480
2795	480
2796	480
2797	480
2798	480
2799	480
2800	480
2801	480
2802	9277
2803	5486
2804	480
2805	480
2806	480
2807	480
2808	480
2809	480
2810	480
2811	480
2812	480
2813	480
2814	480
2815	1343
2816	2858
2817	4187
2818	8369
2819	6657
2820	9758
2821	678
2822	530
2823	2436
2824	2437
2825	2456
2826	3110
2827	287
2828	287
2829	1963
2830	2741
2831	2160
2832	2852
2833	2617
2834	1723
2835	1593
2836	1096
2837	7098
2838	13088
2839	1079
2840	1368
2841	19532
2842	2842
2843	871
2844	3711
2845	426
2846	1119
2847	3546
2848	2063
2849	750
2850	1039
2851	3298
2852	238
2853	2448
2854	316
2855	339
2856	172
2857	1880
2858	18579
2859	143
2860	1325
2861	8456
2862	3032
2863	1042
2864	1005
2865	856
2866	704
2867	788
2868	732
2869	723
2870	1621
2871	829
2872	821
2873	743
2874	774
2875	990
2876	2209
2877	823
2878	1529
2879	229
2880	3049
2881	13052
2882	640
2883	3138
2884	3138
2885	1949
2886	1948
2887	2713
2888	1850
2889	751
2890	829
2891	696
2892	708
2893	1298
2894	1030
2895	915
2896	992
2897	748
2898	1316
2899	1292
2900	1306
2901	743
2902	303
2903	780
2904	498
2905	2670
2906	2551
2907	1385
2908	3138
2909	2875
2910	2456
2911	537
2912	770
2913	270
2914	276
2915	493
2916	506
2917	1463
2918	1514
2919	1327
2920	1190
2921	487
2922	306
2923	283
2924	118
2925	109
2926	130
2927	314
2928	317
2929	320
2930	1306
2931	695
2932	6903
2933	382
2934	5722
2935	625
2936	5159
2937	2689
2938	506
2939	535
2940	1777
2941	1653
2942	2991
2943	2213
2944	268
2945	5722
2946	1490
2947	1490
2948	1490
2949	1445
2950	1469
2951	1418
2952	1368
2953	1363
2954	1374
2955	1437
2956	1358
2957	1433
2958	1427
2959	1437
2960	2992
2961	1455
2962	1404
2963	1433
2964	1369
2965	2890
2966	1421
2967	1473
2968	1494
2969	1418
2970	1404
2971	1427
2972	1339
2973	1374
2974	1358
2975	2891
2976	1421
2977	2373
2978	162
2979	554
2980	609
2981	276
2982	712
2983	259
2984	630
2985	360
2986	636
2987	364
2988	2852
2989	1131
2990	770
2991	1931
2992	379
2993	913
2994	684
2995	7507
2996	872
2997	735
2998	900
2999	896
3000	683
3001	499
3002	726
3003	3174
3004	1495
3005	1323
3006	619
3007	1138
3008	1754
3009	1084
3010	1680
3011	518
3012	56
3013	1177
3014	1947
3015	1677
3016	1441
3017	828
3018	457
3019	705
3020	518
3021	18889
3022	2118
3023	332
3024	9
3025	885
3026	862
3027	826
3028	1984
3029	924
3030	980
3031	1051
3032	1160
3033	1043
3034	506
3035	1188
3036	797
3037	1012
3038	1923
3039	571
3040	897
3041	896
3042	944
3043	512
3044	1153
3045	595
3046	522
3047	6654
3048	266
3049	1152
3050	695
3051	958
3052	844
3053	610
3054	1289
3055	7233
3056	756
3057	1194
3058	675
3059	1055
3060	1181
3061	1027
3062	560
3063	120
3064	851
3065	4537
3066	1152
3067	829
3068	1308
3069	561
3070	578
3071	671
3072	720
3073	1011
3074	608
3075	335
3076	522
3077	821
3078	747
3079	6745
3080	1925
3081	730
3082	1423
3083	930
3084	802
3085	776
3086	1730
3087	250
3088	1218
3089	929
3090	694
3091	1783
3092	220
3093	212
3094	326
3095	1288
3096	859
3097	2963
3098	8877
3099	320
3100	209
3101	278
3102	311
3103	170
3104	194
3105	925
3106	191
3107	244
3108	1764
3109	609
3110	464
3111	352
3112	121
3113	1044
3114	887
3115	916
3116	577
3117	199
3118	191
3119	246
3120	621
3121	586
3122	282
3123	8178
3124	467
3125	1260
3126	1440
3127	462
3128	352
3129	407
3130	922
3131	552
3132	202
3133	193
3134	194
3135	552
3136	519
3137	522
3138	307
3139	2465
3140	290
3141	247
3142	899
3143	3357
3144	747
3145	1449
3146	2518
3147	747
3148	255
3149	966
3150	976
3151	304
3152	261
3153	849
3154	240
3155	1280
3156	2260
3157	296
3158	477
3159	5495
3160	967
3161	42
3162	579
3163	367
3164	831
3165	12964
3166	1782
3167	1993
3168	2041
3169	526
3170	533
3171	764
3172	470
3173	6793
3174	1230
3175	399
3176	509
3177	1695
3178	1879
3179	451
3180	2477
3181	864
3182	1019
3183	3250
3184	311
3185	2603
3186	1588
3187	1985
3188	1343
3189	1151
3190	212
3191	212
3192	5110
3193	5006
3194	5126
3195	2271
3196	1156
3197	113
3198	1472
3199	366
3200	441
3201	1005
3202	658
3203	1059
3204	895
3205	566
3206	946
3207	163
3208	87
3209	322
3210	3219
3211	429
3212	374
3213	1474
3214	4289
3215	613
3216	317
3217	661
3218	250
3219	2
3220	7707
3221	1602
3222	3586
3223	6254
3224	1389
3225	1548
3226	4173
3227	5399
3228	3297
3229	38285
3230	1557
3231	1415
3232	1375
3233	1526
3234	430
3235	4908
3236	3400
3237	2493
3238	1373
3239	2255
3240	3665
3241	830
3242	1324
3243	1418
3244	1417
3245	1417
3246	11279
3247	1373
3248	1402
3249	1370
3250	1415
3251	2195
3252	1418
3253	6036
3254	202
3255	3428
3256	17
3257	1566
3258	1907
3259	2392
3260	3350
3261	985
3262	418
3263	5178
3264	207
3265	984
3266	1116
3267	910
3268	154
3269	157
3270	903
3271	1547
3272	3859
3273	3520
3274	3472
3275	280
3276	951
3277	327
3278	532
3279	583
3280	1929
3281	1701
3282	3689
3283	1136
3284	327
3285	1204
3286	61161
3287	1531
3288	1720
3289	752
3290	1194
3291	2898
3292	1884
3293	1718
3294	537
3295	8576
3296	891
3297	1818
3298	2417
3299	601
3300	1139
3301	609
3302	926
3303	1213
3304	2163
3305	692
3306	2241
3307	875
3308	540
3309	2255
3310	1246
3311	1289
3312	5498
3313	2934
3314	1084
3315	699
3316	5255
3317	1106
3318	1046
3319	2457
3320	1188
3321	582
3322	3809
3323	8464
3324	648
3325	227
3326	795
3327	57
3328	6661
3329	1261
3330	700
3331	2029
3332	502
3333	1686
3334	5135
3335	1686
3336	1522
3337	5143
3338	3709
3339	848
3340	687
3341	1958
3342	10008
3343	10013
3344	943
3345	1296
3346	2159
3347	2294
3348	737
3349	3820
3350	669
3351	354
3352	348
3353	2029
3354	3707
3355	1060
3356	2029
3357	1346
3358	3670
3359	674
3360	737
3361	1001
3362	5768
3363	486
3364	1193
3365	517
3366	413
3367	2356
3368	126
3369	888
3370	1271
3371	1189
3372	1316
3373	1180
3374	309
3375	664
3376	2034
3377	1184
3378	552
3379	350
3380	588
3381	363
3382	204
3383	155
3384	910
3385	658
3386	4892
3387	349
3388	845
3389	321
3390	230
3391	1255
3392	579
3393	321
3394	253
3395	237
3396	575
3397	629
3398	835
3399	550
3400	1001
3401	362
3402	818
3403	7775
3404	2765
3405	804
3406	581
3407	531
3408	578
3409	528
3410	1302
3411	548
3412	2788
3413	545
3414	391
3415	5251
3416	555
3417	896
3418	603
3419	479
3420	479
3421	475
3422	327
3423	4160
3424	13012
3425	3987
3426	896
3427	20427
3428	75
3429	1808
3430	291
3431	730
3432	1427
3433	312
3434	1277
3435	1328
3436	126
3437	653
3438	559
3439	230
3440	898
3441	215
3442	769
3443	876
3444	369
3445	2351
3446	1620
3447	266
3448	8431
3449	264
3450	979
3451	1143
3452	582
3453	582
3454	1161
3455	1032
3456	5778
3457	2583
3458	3021
3459	1114
3460	2279
3461	381
3462	293
3463	838
3464	1700
3465	2373
3466	697
3467	827
3468	1266
3469	1230
3470	1228
3471	7364
3472	912
3473	8096
3474	1087
3475	1002
3476	1002
3477	957
3478	1032
3479	670
3480	1079
3481	1149
3482	340
3483	1311
3484	1287
3485	1095
3486	1074
3487	1251
3488	997
3489	1295
3490	1055
3491	1406
3492	1052
3493	617
3494	1255
3495	816
